system_id,hostname,ip_address,timestamp,uptime,os_type,os_version,os_release,kernel_version,architecture,platform,cpu_model,cpu_cores,cpu_threads,cpu_freq_current,cpu_freq_max,cpu_usage,cpu_user,cpu_system,cpu_idle,cpu_iowait,load_1m,load_5m,load_15m,ram_total,ram_used,ram_free,ram_percent,swap_percent,disk_type,disk_total,disk_used,disk_free,disk_percent,disk_io_wait,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv,net_packets_sent,net_packets_recv,net_rtt,process_count,thread_count,top_process_cpu,top_process_memory,cpu_temp,fan_speed,power_usage
4,server-mac-01,192.168.1.40,01-01-26 19:04,368680,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.16,4,34.14,22.19,8.54,65.86,3.04,1.71,1.55,1.37,16,7.51,8.49,46.91,5.04,NVMe,2000,1180.42,819.58,59.02,3.04,305454,132706,141843,291968,1493,1894,9.26,110,440,21.98,11.86,73.86,2948,229
2,server-win-01,192.168.1.20,01-01-26 19:04,368690,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.83,3.1,16.47,10.71,4.12,83.53,6.49,0.82,0.75,0.66,64,36.67,27.33,57.29,9.26,SSD,1000,459.56,540.44,45.96,6.49,259857,284271,159370,379629,1894,2085,11.61,94,376,15.41,9.9,71.15,3059,204
3,server-linux-02,192.168.1.30,01-01-26 19:05,368700,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,3.77,4.4,44.15,28.7,11.04,55.85,6.8,2.21,2.01,1.77,16,9.88,6.12,61.76,6.77,SSD,512,281.34,230.66,54.95,6.8,154665,213032,236227,243161,2405,2615,12.35,110,440,18.49,9.51,66.26,3466,215
2,server-win-01,192.168.1.20,01-01-26 19:05,368710,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.04,4,32.79,21.32,8.2,67.21,8.09,1.64,1.49,1.31,64,33.77,30.23,52.77,6,HDD,2000,1297.63,702.37,64.88,8.09,295813,216742,186390,340868,1419,3049,9.52,127,508,14.65,15.68,61.87,2630,173
2,server-win-01,192.168.1.20,01-01-26 19:05,368720,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.1,4,40.2,26.13,10.05,59.8,7.76,2.01,1.83,1.61,32,20.55,11.45,64.23,3.95,HDD,512,275.69,236.31,53.85,7.76,202037,244511,202988,385112,2962,2414,7.16,114,456,13.09,12.71,39.91,3446,238
4,server-mac-01,192.168.1.40,01-01-26 19:05,368730,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.5,3.2,31.34,20.37,7.83,68.66,3.25,1.57,1.42,1.25,16,5.55,10.45,34.72,4.43,SSD,1000,600.07,399.93,60.01,3.25,245316,235111,141940,247422,2356,3234,8.73,84,336,15.37,9.63,63.13,3705,212
3,server-linux-02,192.168.1.30,01-01-26 19:05,368740,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.29,3.2,28.5,18.52,7.12,71.5,7.57,1.42,1.3,1.14,16,8.55,7.45,53.43,4.3,SSD,1000,652.3,347.7,65.23,7.57,301702,257594,191303,102109,2583,3071,14.38,125,500,21.77,13.61,61.61,2912,209
3,server-linux-02,192.168.1.30,01-01-26 19:05,368750,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.04,4,38.04,24.72,9.51,61.96,1.02,1.9,1.73,1.52,16,7.58,8.42,47.37,5.01,SSD,1000,647.57,352.43,64.76,1.02,327979,212897,204343,289644,2175,2188,15.8,105,420,16.61,16.25,62.59,3129,203
4,server-mac-01,192.168.1.40,01-01-26 19:06,368760,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.4,4,52.81,34.33,13.2,47.19,5.65,2.64,2.4,2.11,64,35.59,28.41,55.61,5.05,NVMe,512,204.84,307.16,40.01,5.65,260069,234083,233743,276675,2536,2871,13.76,135,540,4.6,20.23,64.08,2865,192
2,server-win-01,192.168.1.20,01-01-26 19:06,368770,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.5,3.2,28.87,18.76,7.22,71.13,4.74,1.44,1.31,1.15,16,10.52,5.48,65.74,6.11,SSD,1000,404.9,595.1,40.49,4.74,268511,216809,159079,257075,2504,2086,13.43,126,504,17.74,4.08,69.13,3540,210
3,server-linux-02,192.168.1.30,01-01-26 19:06,368780,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,2.56,4.4,51.51,33.48,12.88,48.49,8.41,2.58,2.34,2.06,64,31.55,32.45,49.29,5.91,NVMe,1000,560.73,439.27,56.07,8.41,220479,215798,177622,206630,3180,2274,14.18,102,408,17.47,13.02,60.97,2646,185
2,server-win-01,192.168.1.20,01-01-26 19:06,368790,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.42,3.2,46.17,30.01,11.54,53.83,8.21,2.31,2.1,1.85,64,20.94,43.06,32.72,3.93,HDD,1000,458.97,541.03,45.9,8.21,342110,145549,197189,252506,2223,2137,5.72,126,504,13.43,13.84,64.53,2893,271
1,server-linux-01,192.168.1.10,01-01-26 19:06,368800,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.93,3.2,37.81,24.58,9.45,62.19,4.36,1.89,1.72,1.51,32,19.03,12.97,59.46,2.8,SSD,512,230.92,281.08,45.1,4.36,360203,166149,207546,303468,2084,3317,9.12,138,552,26.42,12.75,50.5,2798,181
1,server-linux-01,192.168.1.10,01-01-26 19:06,368810,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.03,3.2,41.69,27.1,10.42,58.31,6.9,2.08,1.89,1.67,16,9.1,6.9,56.87,2.62,NVMe,2000,1061.35,938.65,53.07,6.9,165226,273619,142474,221075,2299,3420,12.34,107,428,23.3,9.87,53.47,3220,190
4,server-mac-01,192.168.1.40,01-01-26 19:07,368820,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.49,3.2,43.06,27.99,10.77,56.94,3.82,2.15,1.96,1.72,32,13.92,18.08,43.51,7.64,HDD,512,327.38,184.62,63.94,3.82,137642,165659,131224,187230,2665,2222,14.93,102,408,21.15,9.09,57.55,2757,234
2,server-win-01,192.168.1.20,01-01-26 19:07,368830,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.55,4,58.22,37.84,14.55,41.78,4.85,2.91,2.65,2.33,32,13.77,18.23,43.04,5.48,NVMe,2000,917.07,1082.93,45.85,4.85,272929,112855,211418,252048,2130,2518,6.85,151,604,8.72,12.63,44.97,2902,164
2,server-win-01,192.168.1.20,01-01-26 19:07,368840,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.34,3.1,37.3,24.25,9.33,62.7,7.08,1.87,1.7,1.49,16,8.66,7.34,54.1,4.16,NVMe,1000,545.74,454.26,54.57,7.08,328863,83618,218324,312974,1871,2592,11.03,68,272,21.35,9.85,60.82,2965,221
4,server-mac-01,192.168.1.40,01-01-26 19:07,368850,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.21,4,37.35,24.27,9.34,62.65,8.7,1.87,1.7,1.49,32,17.51,14.49,54.71,2.52,HDD,512,232.73,279.27,45.45,8.7,323192,206007,134059,352746,2259,2465,11.02,145,580,-1.58,16.64,69.83,3075,249
2,server-win-01,192.168.1.20,01-01-26 19:07,368860,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,3.08,3.2,44.45,28.89,11.11,55.55,7.17,2.22,2.02,1.78,64,38.22,25.78,59.73,-0.19,NVMe,512,285.57,226.43,55.78,7.17,192177,239356,198688,239928,1966,2888,11.5,153,612,14.31,12.66,52.04,2851,228
4,server-mac-01,192.168.1.40,01-01-26 19:07,368870,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.42,3.2,58.51,38.03,14.63,41.49,6.97,2.93,2.66,2.34,64,33.19,30.81,51.86,4.34,NVMe,512,260.02,251.98,50.78,6.97,309062,287714,145109,312557,1621,2734,16.13,119,476,15.41,12.23,65.53,2768,174
2,server-win-01,192.168.1.20,01-01-26 19:08,368880,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.03,3.2,43.55,28.3,10.89,56.45,1.82,2.18,1.98,1.74,64,37.42,26.58,58.47,7.88,NVMe,1000,541.3,458.7,54.13,1.82,281590,273883,210550,237605,2767,1825,8.08,97,388,29.65,8.64,53.14,2851,181
2,server-win-01,192.168.1.20,01-01-26 19:08,368890,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,4.23,4.4,35.83,23.29,8.96,64.17,6.81,1.79,1.63,1.43,32,23.32,8.68,72.88,5.61,SSD,1000,321.66,678.34,32.17,6.81,305918,151560,193657,275929,1738,3214,11.79,126,504,5.49,9.49,60.8,2740,225
1,server-linux-01,192.168.1.10,01-01-26 19:08,368900,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel Xeon E5-2670,8,16,2.88,3.1,51.69,33.6,12.92,48.31,7.02,2.58,2.35,2.07,64,41.5,22.5,64.84,5.89,HDD,1000,542.55,457.45,54.25,7.02,184467,311991,228142,342992,2182,2758,5.26,125,500,17.26,12.68,60.09,2938,218
2,server-win-01,192.168.1.20,01-01-26 19:08,368910,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.4,4,45.66,29.68,11.42,54.34,8.35,2.28,2.08,1.83,16,7.79,8.21,48.68,6.13,HDD,1000,491.24,508.76,49.12,8.35,333102,170004,140470,297168,2445,1933,6.75,166,664,22.43,23.12,70.53,2695,222
4,server-mac-01,192.168.1.40,01-01-26 19:08,368920,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.6,3.2,35.44,23.03,8.86,64.56,9.1,1.77,1.61,1.42,64,29.71,34.29,46.43,6.64,NVMe,2000,845.26,1154.74,42.26,9.1,308584,228906,202717,225542,1900,3377,12.27,92,368,11.74,7.67,46.15,3145,248
2,server-win-01,192.168.1.20,01-01-26 19:08,368930,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.26,4,39.6,25.74,9.9,60.4,11.42,1.98,1.8,1.58,32,13.56,18.44,42.37,5.46,SSD,512,345.83,166.17,67.54,11.42,286817,226138,175813,309428,2581,3261,10.75,84,336,27.56,7.13,86.07,2763,241
3,server-linux-02,192.168.1.30,01-01-26 19:09,368940,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.16,4,46.02,29.92,11.51,53.98,5.06,2.3,2.09,1.84,16,8.11,7.89,50.71,5.88,SSD,2000,860.02,1139.98,43,5.06,236588,295288,169168,258551,1813,1725,5.99,115,460,12.84,18.64,54.2,2779,241
2,server-win-01,192.168.1.20,01-01-26 19:09,368950,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,3,4,26.78,17.41,6.69,73.22,5.8,1.34,1.22,1.07,64,36.54,27.46,57.09,4.46,NVMe,512,235.17,276.83,45.93,5.8,164413,158805,243543,318703,2033,3114,12.31,111,444,13.26,16.42,52.37,3414,186
4,server-mac-01,192.168.1.40,01-01-26 19:09,368960,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.38,4,40.04,26.03,10.01,59.96,7.63,2,1.82,1.6,32,7.63,24.37,23.85,6.4,HDD,1000,819.02,180.98,81.9,7.63,128158,153161,70170,363914,1304,2168,6.88,115,460,32.23,8.08,64.94,3364,175
1,server-linux-01,192.168.1.10,01-01-26 19:09,368970,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,AMD Ryzen 7 3700X,8,16,2.45,4.4,29.32,19.06,7.33,70.68,1.24,1.47,1.33,1.17,32,15.57,16.43,48.66,4.55,NVMe,1000,300.09,699.91,30.01,1.24,136990,211957,202007,189303,2020,2342,10.35,89,356,8.67,19.2,55.25,3288,210
3,server-linux-02,192.168.1.30,01-01-26 19:09,368980,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2,3.2,35.47,23.06,8.87,64.53,6.29,1.77,1.61,1.42,16,8.43,7.57,52.69,4.9,NVMe,1000,515.5,484.5,51.55,6.29,220782,177010,130933,231284,2118,2394,8.49,114,456,12.42,10.23,54.35,2949,187
1,server-linux-01,192.168.1.10,01-01-26 19:09,368990,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,2.18,4.4,24.62,16.01,6.16,75.38,7.91,1.23,1.12,0.98,64,34.57,29.43,54.02,3.41,NVMe,512,225.46,286.54,44.03,7.91,342430,225474,189757,281993,2071,1910,8.96,75,300,4.51,11.23,59.43,3013,249
3,server-linux-02,192.168.1.30,01-01-26 19:10,369000,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,2.2,4.4,47,30.55,11.75,53,4.99,2.35,2.14,1.88,64,33.73,30.27,52.7,7.93,SSD,2000,1051.89,948.11,52.59,4.99,225778,276258,240842,168243,1738,2230,9.72,79,316,18.38,16.75,67.01,2878,231
3,server-linux-02,192.168.1.30,01-01-26 19:10,369010,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.46,4,41.37,26.89,10.34,58.63,4.35,2.07,1.88,1.65,16,9.1,6.9,56.88,6.1,HDD,1000,423.35,576.65,42.33,4.35,280050,220128,163314,246655,2254,1977,12.77,78,312,30.14,8.41,64.09,2596,231
2,server-win-01,192.168.1.20,01-01-26 19:10,369020,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.78,3.2,36.9,23.98,9.22,63.1,5.98,1.84,1.68,1.48,32,12.48,19.52,38.99,4.58,NVMe,2000,1064.66,935.34,53.23,5.98,247752,195593,213438,284083,2160,2900,11.11,135,540,23.62,17.11,56.92,3268,192
3,server-linux-02,192.168.1.30,01-01-26 19:10,369030,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.33,4,58.39,37.95,14.6,41.61,7.1,2.92,2.65,2.34,64,36.33,27.67,56.77,3.42,NVMe,512,332.51,179.49,64.94,7.1,299646,172076,185884,256027,2591,2282,10.86,114,456,27.68,14.49,70.07,2938,221
4,server-mac-01,192.168.1.40,01-01-26 19:10,369040,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.86,3.1,48.1,31.26,12.02,51.9,6.65,2.4,2.19,1.92,16,7.73,8.27,48.29,7.14,HDD,1000,694.72,305.28,69.47,6.65,303015,137893,139055,281827,2120,2063,9.71,125,500,14.02,17.41,64.29,3306,246
1,server-linux-01,192.168.1.10,01-01-26 19:10,369050,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.42,3.1,38.4,24.96,9.6,61.6,5.7,1.92,1.75,1.54,64,28.42,35.58,44.41,3.64,SSD,1000,697.07,302.93,69.71,5.7,258045,252041,160187,304138,2175,2688,9.93,127,508,22.43,13.81,82.62,3428,197
3,server-linux-02,192.168.1.30,01-01-26 19:11,369060,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.21,4,52.36,34.03,13.09,47.64,6.53,2.62,2.38,2.09,64,33.69,30.31,52.63,5.67,HDD,1000,592.65,407.35,59.27,6.53,274729,337478,241687,224608,2208,2026,7.04,99,396,19.5,18.24,65.53,2935,203
3,server-linux-02,192.168.1.30,01-01-26 19:11,369070,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.18,3.2,40.96,26.62,10.24,59.04,5.8,2.05,1.86,1.64,16,8.24,7.76,51.49,2.79,HDD,2000,1179.83,820.17,58.99,5.8,244540,247074,180082,213807,1639,2392,11.22,139,556,12.35,13.48,49.22,2711,185
3,server-linux-02,192.168.1.30,01-01-26 19:11,369080,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.14,4,34.36,22.33,8.59,65.64,5.47,1.72,1.56,1.37,16,7.18,8.82,44.85,4.91,HDD,1000,345.03,654.97,34.5,5.47,325902,196047,229033,293394,2765,2041,7.49,130,520,11.53,12.35,54.68,2847,215
1,server-linux-01,192.168.1.10,01-01-26 19:11,369090,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.92,4,37.03,24.07,9.26,62.97,6.64,1.85,1.68,1.48,16,7.35,8.65,45.92,2.19,HDD,1000,637.15,362.85,63.72,6.64,307100,175727,176712,344574,2215,3102,10.53,97,388,24.96,9.77,52.81,2733,280
3,server-linux-02,192.168.1.30,01-01-26 19:11,369100,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.01,3.1,33.68,21.89,8.42,66.32,2.66,1.68,1.53,1.35,64,37,27,57.82,1.82,HDD,512,326.93,185.07,63.85,2.66,194778,259951,143798,287711,1906,2251,17.23,124,496,15,6.84,70.25,2722,192
1,server-linux-01,192.168.1.10,01-01-26 19:11,369110,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.86,3.2,37.06,24.09,9.27,62.94,2.76,1.85,1.68,1.48,32,20.11,11.89,62.85,4.22,NVMe,2000,1195.38,804.62,59.77,2.76,179853,176525,183301,215376,1966,2334,7.7,118,472,28.24,13.49,62.63,3083,209
2,server-win-01,192.168.1.20,01-01-26 19:12,369120,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,2.92,4.4,37.12,24.13,9.28,62.88,7.66,1.86,1.69,1.48,64,28.17,35.83,44.01,4.47,NVMe,512,309.17,202.83,60.39,7.66,311409,94821,177905,280432,2335,3140,12.76,136,544,10.22,8.4,56.85,3246,187
4,server-mac-01,192.168.1.40,01-01-26 19:12,369130,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.73,3.2,43.04,27.98,10.76,56.96,7.8,2.15,1.96,1.72,16,7.9,8.1,49.38,5.27,HDD,1000,544.79,455.21,54.48,7.8,274828,89032,184335,238948,2332,2542,5.49,113,452,17.89,16.03,62.63,3177,197
2,server-win-01,192.168.1.20,01-01-26 19:12,369140,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,3.19,3.2,49.66,32.28,12.41,50.34,6.89,2.48,2.26,1.99,16,9.26,6.74,57.88,7.06,SSD,512,174.37,337.63,34.06,6.89,188263,230802,151836,215809,2609,1865,5.91,100,400,19.49,5.74,55.99,3382,207
2,server-win-01,192.168.1.20,01-01-26 19:12,369150,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.46,3.2,34.78,22.61,8.69,65.22,6.34,1.74,1.58,1.39,64,29.89,34.11,46.71,5.97,NVMe,2000,1218.61,781.39,60.93,6.34,304417,265257,176100,278355,2174,3677,15.6,160,640,17.7,9.87,69.2,3169,211
2,server-win-01,192.168.1.20,01-01-26 19:12,369160,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.14,3.2,36.46,23.7,9.11,63.54,6.14,1.82,1.66,1.46,32,17.93,14.07,56.02,4.37,NVMe,2000,1388.1,611.9,69.4,6.14,216689,229714,184134,266145,3009,1920,5.55,111,444,19.76,5.74,70,2838,220
4,server-mac-01,192.168.1.40,01-01-26 19:12,369170,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.52,4,47.3,30.74,11.82,52.7,7.32,2.36,2.15,1.89,32,16.16,15.84,50.5,5.75,NVMe,512,183.07,328.93,35.76,7.32,219992,184060,208589,282833,2421,2551,9.17,108,432,13.17,13.26,35.13,3468,176
3,server-linux-02,192.168.1.30,01-01-26 19:13,369180,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.98,3.1,50.39,32.75,12.6,49.61,4.81,2.52,2.29,2.02,64,24.41,39.59,38.13,2.94,NVMe,512,212.39,299.61,41.48,4.81,230698,132565,190386,362730,2734,3132,7.6,130,520,13.98,9.04,45.21,3246,221
2,server-win-01,192.168.1.20,01-01-26 19:13,369190,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.02,4,39.59,25.73,9.9,60.41,8.21,1.98,1.8,1.58,16,7.94,8.06,49.64,5.49,SSD,512,202.96,309.04,39.64,8.21,228821,178418,240427,275030,1236,3026,12.46,101,404,33.61,18.9,68.79,3215,223
3,server-linux-02,192.168.1.30,01-01-26 19:13,369200,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,3.01,3.2,44.15,28.7,11.04,55.85,4.42,2.21,2.01,1.77,64,42.84,21.16,66.93,6.12,SSD,1000,507.98,492.02,50.8,4.42,219430,282504,113734,130039,1761,3136,16.39,142,568,14.52,14.48,62.48,2922,180
4,server-mac-01,192.168.1.40,01-01-26 19:13,369210,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,4.17,4.4,40.39,26.26,10.1,59.61,3.11,2.02,1.84,1.62,64,48.19,15.81,75.29,6.4,HDD,512,314.41,197.59,61.41,3.11,170554,188946,139855,219876,2787,2983,8.5,148,592,27.97,12.62,64.03,3207,191
3,server-linux-02,192.168.1.30,01-01-26 19:13,369220,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,3.34,4,31.7,20.6,7.92,68.3,6.59,1.58,1.44,1.27,32,18.65,13.35,58.28,7.49,HDD,512,233.23,278.77,45.55,6.59,213853,220813,138997,308237,2096,2070,5.42,117,468,8.18,6.75,64.7,2975,200
4,server-mac-01,192.168.1.40,01-01-26 19:13,369230,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,3.87,4.4,36.52,23.74,9.13,63.48,6.23,1.83,1.66,1.46,64,30.12,33.88,47.07,5.17,NVMe,2000,994.59,1005.41,49.73,6.23,204471,262181,125713,213504,2193,2679,5.62,122,488,17.28,14.46,55.59,3346,224
4,server-mac-01,192.168.1.40,01-01-26 19:14,369240,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.35,3.1,32.35,21.03,8.09,67.65,8.74,1.62,1.47,1.29,32,19.2,12.8,60.01,7.97,SSD,2000,1133.5,866.5,56.67,8.74,287636,219979,232628,267989,2811,3375,7.68,125,500,23.11,12.67,67.75,3332,191
4,server-mac-01,192.168.1.40,01-01-26 19:14,369250,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.21,4,46.04,29.93,11.51,53.96,6,2.3,2.09,1.84,32,7.35,24.65,22.98,5.38,NVMe,2000,1155.69,844.31,57.78,6,286923,185781,175138,359789,2285,2096,7.92,131,524,11.7,5.64,68.67,2795,189
2,server-win-01,192.168.1.20,01-01-26 19:14,369260,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,4.06,4.4,43.81,28.48,10.95,56.19,7.63,2.19,1.99,1.75,64,38.84,25.16,60.69,5.2,HDD,512,261.8,250.2,51.13,7.63,308165,181909,221913,317913,2689,2894,9.49,119,476,13.48,16.27,75.34,3011,216
1,server-linux-01,192.168.1.10,01-01-26 19:14,369270,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.35,4,28.82,18.74,7.21,71.18,8,1.44,1.31,1.15,16,6.28,9.72,39.25,5.23,NVMe,2000,1910.37,89.63,95.52,8,433233,167660,203140,276443,1923,2625,13.65,131,524,3.9,14.01,53.12,3080,187
1,server-linux-01,192.168.1.10,01-01-26 19:14,369280,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel Xeon E5-2670,8,16,2.01,3.1,42.16,27.41,10.54,57.84,6.45,2.11,1.92,1.69,64,39.69,24.31,62.01,3.6,SSD,512,334.28,177.72,65.29,6.45,306322,176003,188213,239033,2337,3601,13.22,111,444,8.86,5.19,58.66,2884,199
3,server-linux-02,192.168.1.30,01-01-26 19:14,369290,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,2.96,4.4,36.36,23.63,9.09,63.64,4.51,1.82,1.65,1.45,32,13.76,18.24,43.01,5.47,NVMe,512,274.71,237.29,53.65,4.51,282907,196940,216877,315776,2646,3097,9.01,121,484,27.73,10.69,65.87,2594,191
2,server-win-01,192.168.1.20,01-01-26 19:15,369300,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,4.25,4.4,22.5,14.62,5.62,77.5,7.87,1.12,1.02,0.9,16,8.05,7.95,50.3,4.17,NVMe,2000,1118.25,881.75,55.91,7.87,224463,246942,198509,294458,2428,2273,15.28,129,516,10.26,16.78,52.92,2900,243
1,server-linux-01,192.168.1.10,01-01-26 19:15,369310,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.68,3.2,38.63,25.11,9.66,61.37,8.42,1.93,1.76,1.55,16,6.24,9.76,39,6.61,NVMe,1000,777.78,222.22,77.78,8.42,185057,210596,185803,271292,2299,3488,10.31,134,536,29.82,15.28,52.55,3285,217
3,server-linux-02,192.168.1.30,01-01-26 19:15,369320,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.17,4.4,25.41,16.52,6.35,74.59,4.53,1.27,1.16,1.02,64,25.72,38.28,40.2,6.34,HDD,512,284.88,227.12,55.64,4.53,250832,157319,212251,254817,2056,2721,7.03,142,568,22.89,10.91,71.71,3865,227
2,server-win-01,192.168.1.20,01-01-26 19:15,369330,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,4.03,4.4,35.4,23.01,8.85,64.6,1.11,1.77,1.61,1.42,32,16.2,15.8,50.63,4.03,HDD,2000,857.01,1142.99,42.85,1.11,285930,188105,168781,294349,2202,3069,8.43,132,528,17.34,8.8,56.64,2899,185
